PRODUCT_ID,PRODUCT_ID_CORP,PRODUCT_NAME,CODE_PROV_O_ALT,AVAILABLE,UM,AVERAGE_COST,WARE_CODE
2280397092T,2280397092T-CIMSA,PINT ACR 30 ML CARNE IND T,,2,PZ,14.65,PTP
2280397101,2280397101-CIMSA,PINT ACR 30 ML CAF OSC 5 PA,,0,PZ,0,PTP
2280397101M,2280397101M-CIMSA,PINT ACR 30 ML CAF OSC IND,,69,PZ,3.05342,PTP
2280397101T,2280397101T-CIMSA,PINT ACR 30 ML CAF OSC IND T,,0,PZ,16.33667,PTP
2280397102,2280397102-CIMSA,PINT ACR 30 ML CANELA 5 PK,,0,PZ,0,PTP
2280397102M,2280397102M-CIMSA,PINT ACR 30 ML  CANELA IND,,0,PZ,0,PTP
2280397102T,2280397102T-CIMSA,PINT ACR 30 ML  CANELA IND T,,0,PZ,0,PTP
2280397103,2280397103-CIMSA,PINT ACR 30 ML OCRE 5 PK,,0,PZ,0,PTP
2280397103M,2280397103M-CIMSA,PINT ACR 30 ML  OCRE IND,,0,PZ,0,PTP
2280397103T,2280397103T-CIMSA,PINT ACR 30 ML  OCRE IND T,,0,PZ,0,PTP
2280397104,2280397104-CIMSA,PINT ACR 30 ML CAST CL 5 PAC,,0,PZ,0,PTP
2280397104M,2280397104M-CIMSA,PINT ACR 30 ML CAST CL IND,,0,PZ,0,PTP
2280397104T,2280397104T-CIMSA,PINT ACR 30 ML CAST CL IND T,,4,PZ,15.03,PTP
2280397105,2280397105-CIMSA,PINT ACR 30 ML PIÑON 5 PK,,0,PZ,0,PTP
2280397105M,2280397105M-CIMSA,PINT ACR 30 ML PIÑON IND,,0,PZ,0,PTP
2280397105T,2280397105T-CIMSA,PINT ACR 30 ML PIÑON IND T,,0,PZ,0,PTP
2280397106,2280397106-CIMSA,PINT ACR 30 ML BEIGE 5 PK,,0,PZ,0,PTP
2280397106M,2280397106M-CIMSA,PINT ACR 30 ML BEIGE IND,,0,PZ,0,PTP
2280397106T,2280397106T-CIMSA,PINT ACR 30 ML BEIGE IND T,,11,PZ,14.62545,PTP
2280397107,2280397107-CIMSA,PINT ACR 30 ML PIEL 5 PK,,0,PZ,0,PTP
2280397107M,2280397107M-CIMSA,PINT ACR FRA DE 30 ML PIEL IND,,0,PZ,0,PTP
2280397107T,2280397107T-CIMSA,PINT ACR FRA DE 30 ML PIEL I T,,0,PZ,14.58609,PTP
2280397109,2280397109-CIMSA,PINT ACR 30 ML CAF TOST 5 P,,0,PZ,0,PTP
2280397109M,2280397109M-CIMSA,PINT ACR 30 ML CAF TOST IND,,0,PZ,0,PTP
2280397109T,2280397109T-CIMSA,PINT ACR 30 ML CAF TOST IND T,,0,PZ,0,PTP
2280397120,2280397120-CIMSA,PINT ACR 30 ML VER BOS 5 P,,0,PZ,0,PTP
2280397120M,2280397120M-CIMSA,PINT ACR 30 ML VER BOS IND,,14,PZ,3.18643,PTP
2280397120T,2280397120T-CIMSA,PINT ACR 30 ML VER BOS IND T,,0,PZ,0,PTP
2280397121,2280397121-CIMSA,PINT ACR 30 ML VER OL 5 PA,,0,PZ,0,PTP
2280397121M,2280397121M-CIMSA,PINT ACR 30 ML VER OL IND,,0,PZ,0,PTP
2280397121T,2280397121T-CIMSA,PINT ACR 30 ML VER OL IND T,,0,PZ,0,PTP
2280397122,2280397122-CIMSA,PINT ACR 30 ML VER BAND 5,,0,PZ,0,PTP
2280397122M,2280397122M-CIMSA,PINT ACR 30 ML VER BAND IN,,84,PZ,3.12156,PTP
2280397122T,2280397122T-CIMSA,PINT ACR 30 ML VER BAND IN T,,3,PZ,15.49148,PTP
2280397123,2280397123-CIMSA,PINT ACR 30 ML PISTA 5 PK,,0,PZ,0,PTP
2280397123M,2280397123M-CIMSA,PINT ACR FRA DE 30 ML PIST IND,,0,PZ,0,PTP
2280397123T,2280397123T-CIMSA,PINT ACR FRA DE 30 ML PIST I T,,8,PZ,14.64571,PTP
2280397161,2280397161-CIMSA,PINT ACR 30 ML ROJ F 5 PK,,0,PZ,0,PTP
2280397161M,2280397161M-CIMSA,PINT ACR 30 ML ROJ F IND,,0,PZ,0,PTP
2280397161T,2280397161T-CIMSA,PINT ACR 30 ML ROJ F IND T,,0,PZ,15.22867,PTP
2280397162,2280397162-CIMSA,PINT ACR 30 ML CEREZA 5 PK,,0,PZ,0,PTP
2280397162M,2280397162M-CIMSA,PINT ACR 30 ML CEREZA IND,,0,PZ,0,PTP
2280397162T,2280397162T-CIMSA,PINT ACR 30 ML CEREZA IND T,,0,PZ,0,PTP
2280397163,2280397163-CIMSA,PINT ACR 30 ML BUGAMBILIA 5,,0,PZ,0,PTP
2280397163M,2280397163M-CIMSA,PINT ACR 30 ML BUGAMBILIA IN,,0,PZ,3.656,PTP
2280397163T,2280397163T-CIMSA,PINT ACR 30 ML BUGAMBILIA IN T,,5,PZ,2.08,PTP
2280397164,2280397164-CIMSA,PINT ACR 30 ML VIOL 5 PAC,,0,PZ,0,PTP
2280397164M,2280397164M-CIMSA,PINT ACR FRA DE 30 ML VIOL IND,,0,PZ,3.247,PTP
2280397164T,2280397164T-CIMSA,PINT ACR FRA DE 30 ML VIOL I T,,2,PZ,2.08,PTP
2280397165,2280397165-CIMSA,PINT ACR 30 ML LILA 5 PK,,0,PZ,0,PTP
2280397165M,2280397165M-CIMSA,PINT ACR 30 ML  LILA IND,,1,PZ,3.21846,PTP
2280397165T,2280397165T-CIMSA,PINT ACR 30 ML  LILA IND T,,4,PZ,2.08,PTP
2280397169,2280397169-CIMSA,PINT ACR 30 ML VINO 5 PK,,0,PZ,0,PTP
2280397169M,2280397169M-CIMSA,PINT ACR 30 ML  VINO IND,,0,PZ,3.32,PTP
2280397169T,2280397169T-CIMSA,PINT ACR 30 ML  VINO IND T,,3,PZ,15.565,PTP
2280397230,2280397230-CIMSA,PINT ACR 30 ML  AZ CL 5 PA,,0,PZ,0,PTP
2280397230M,2280397230M-CIMSA,PINT ACR 30 ML  AZ CL IND,,0,PZ,2.8825,PTP
2280397230T,2280397230T-CIMSA,PINT ACR 30 ML  AZ CL IND T,,0,PZ,0,PTP
2280398079,2280398079-CIMSA,PINT ACR 30 ML ROS BRIL 5,,0,PZ,0,PTP
2280398079M,2280398079M-CIMSA,PINT ACR 30 ML ROS BRIL IN,,0,PZ,2.9675,PTP
2280398079T,2280398079T-CIMSA,PINT ACR 30 ML ROS BRIL IN T,,5,PZ,14.875,PTP
2280398080,2280398080-CIMSA,PINT ACR  30 ML  ALUMINIO 5 PK,,0,PZ,0,PTP
2280398080M,2280398080M-CIMSA,PINT ACR  30 ML  ALUMINIO IND,,72,PZ,6.54662,PTP
2280398080T,2280398080T-CIMSA,PINT ACR  30 ML  ALUMINIO IN T,,5,PZ,14.875,PTP
2280398081,2280398081-CIMSA,PINT ACRIL  30 ML  PLATA 5 PK,,0,PZ,0,PTP
2280398081M,2280398081M-CIMSA,PINT ACRIL  30 ML  PLATA IND,,0,PZ,6.07429,PTP
2280398081T,2280398081T-CIMSA,PINT ACRIL  30 ML  PLATA IND T,,6,PZ,14.87556,PTP
2280398082,2280398082-CIMSA,PINT ACRIL  30 ML  ORO 5 PACK,,0,PZ,0,PTP
2280398082M,2280398082M-CIMSA,PINT ACRIL  30 ML  ORO IND,,0,PZ,6.25,PTP
2280398082T,2280398082T-CIMSA,PINT ACRIL  30 ML  ORO IND T,,0,PZ,0,PTP
2280398083,2280398083-CIMSA,PINT ACR  30 ML  ORO VIEJ 5 PK,,0,PZ,0,PTP
2280398083M,2280398083M-CIMSA,PINT ACR  30 ML  ORO VIEJO IND,,0,PZ,6.232,PTP
2280398083T,2280398083T-CIMSA,PINT ACR  30 ML  ORO VIEJO I T,,9,PZ,14.87385,PTP
2280398084,2280398084-CIMSA,PINT ACR  30 ML  ORO COBR 5 PK,,0,PZ,0,PTP
2280398084M,2280398084M-CIMSA,PINT ACR 30 ML ORO COBRIZO IND,,0,PZ,6.22333,PTP
2280398084T,2280398084T-CIMSA,PINT ACR 30 ML ORO COBRIZO I T,,2,PZ,14.875,PTP
2280398085,2280398085-CIMSA,PINT ACR  30 ML  ROJ MET 5 PK,,0,PZ,0,PTP
2280398085M,2280398085M-CIMSA,PINT ACR  30 ML  ROJ MET IND,,93,PZ,6.87728,PTP
2280398085T,2280398085T-CIMSA,PINT ACR  30 ML  ROJ MET IND T,,2,PZ,14.87333,PTP
2280398086,2280398086-CIMSA,PINT ACR  30 ML  BLA PERL 5 PK,,0,PZ,0,PTP
2280398086M,2280398086M-CIMSA,PINT ACR 30 ML BLA PERLADO IND,,65,PZ,6.73,PTP
2280398086T,2280398086T-CIMSA,PINT ACR 30 ML BLA PERLADO I T,,3,PZ,14.87375,PTP
2280398087,2280398087-CIMSA,PINT ACR  30 ML  ROS MET 5 PK,,0,PZ,0,PTP
2280398087M,2280398087M-CIMSA,PINT ACR  30 ML  ROS MET IND,,0,PZ,6.74,PTP
2280398087T,2280398087T-CIMSA,PINT ACR  30 ML  ROS MET IND T,,3,PZ,14.87444,PTP
2280398088,2280398088-CIMSA,PINT ACR  30 ML  MOR MET 5 PAC,,0,PZ,0,PTP
2280398088M,2280398088M-CIMSA,PINT ACR  30 ML  MOR MET IND,,54,PZ,6.74237,PTP
2280398088T,2280398088T-CIMSA,PINT ACR  30 ML  MOR MET IND T,,6,PZ,14.87444,PTP
2280398089,2280398089-CIMSA,PINT ACR 30 ML AZ COBALTO 5 PK,,0,PZ,0,PTP
2280398089M,2280398089M-CIMSA,PINT ACR  30 ML  AZ COBALT IND,,57,PZ,6.78831,PTP
2280398089T,2280398089T-CIMSA,PINT ACR  30 ML  AZ COBALT I T,,5,PZ,14.874,PTP
2280398090,2280398090-CIMSA,PINT ACRIL  30 ML  COBRE 5 PK,,0,PZ,0,PTP
2280398090M,2280398090M-CIMSA,PINT ACRIL  30 ML  COBRE IND,,54,PZ,6.74058,PTP
2280398090T,2280398090T-CIMSA,PINT ACRIL  30 ML  COBRE IND T,,1,PZ,14.87,PTP
2280398091,2280398091-CIMSA,PINT ACR  30 ML  LIM MET 5 PK,,0,PZ,0,PTP
2280398091M,2280398091M-CIMSA,PINT ACR  30 ML  LIMON MET IND,,77,PZ,6.74349,PTP
2280398091T,2280398091T-CIMSA,PINT ACR  30 ML  LIMON MET I T,,3,PZ,14.87455,PTP
2280398092,2280398092-CIMSA,PINT ACR  30 ML  NEG MET 5 PK,,0,PZ,0,PTP
2280398092M,2280398092M-CIMSA,PINT ACR  30 ML  NEG MET IND,,64,PZ,14.87328,PTP
2280398092T,2280398092T-CIMSA,PINT ACR  30 ML  NEG MET IND T,,9,PZ,14.876,PTP
2280398093,2280398093-CIMSA,PINT ACR  30 ML  VER MET 5 PK,,0,PZ,0,PTP
2280398093M,2280398093M-CIMSA,PINT ACR  30 ML  VER MET IND,,0,PZ,6.3125,PTP
2280398093T,2280398093T-CIMSA,PINT ACR  30 ML  VER MET IND T,,8,PZ,14.87455,PTP
2280407011,2280407011-CIMSA,PINT ACR FRA DE 90 ML BLA 5 PK,,0,PZ,0,PTP
2280407011M,2280407011M-CIMSA,PINT ACR FRA DE 90 ML BLA IND,,0,PZ,7.845,PTP
2280407011T,2280407011T-CIMSA,PINT ACR FRA DE 90 ML BLA IN T,,8,PZ,33.10625,PTP
2280407012,2280407012-CIMSA,PINT ACRIL F DE 90 ML CREMA 5P,,0,PZ,0,PTP
2280407012M,2280407012M-CIMSA,PINT ACR FRA DE 90 ML CRE IND,,0,PZ,7.57429,PTP
2280407012T,2280407012T-CIMSA,PINT ACR FRA DE 90 ML CRE IN T,,13,PZ,33.56,PTP
2280407021,2280407021-CIMSA,PINT ACR FRA DE 90 ML NEG 5 PK,,0,PZ,0,PTP
2280407021M,2280407021M-CIMSA,PINT ACR FRA DE 90 ML NEG IND,,0,PZ,14.55286,PTP
2280407021T,2280407021T-CIMSA,PINT ACR FRA DE 90 ML NEG IN T,,7,PZ,33.28714,PTP
2280407022,2280407022-CIMSA,PINT ACR 90 ML GRIS 5 PK,,0,PZ,0,PTP
2280407022M,2280407022M-CIMSA,PINT ACR FRA DE 90 ML GRIS IND,,0,PZ,7.52667,PTP
2280407022T,2280407022T-CIMSA,PINT ACR FRA DE 90 ML GRIS I T,,8,PZ,33.3,PTP
2280407034,2280407034-CIMSA,PINT ACR 90 ML AMAR CAN 5 PA,,0,PZ,0,PTP
2280407034M,2280407034M-CIMSA,PINT ACR 90 ML AMAR CAN IND,,0,PZ,8.46667,PTP
2280407034T,2280407034T-CIMSA,PINT ACR 90 ML AMAR CAN IND T,,12,PZ,35.745,PTP
2280407035,2280407035-CIMSA,PINT ACRIL F 90 ML AMAR PAS 5P,,0,PZ,0,PTP
2280407035M,2280407035M-CIMSA,PINT ACR 90 ML AMAR PAS IND,,0,PZ,0,PTP
2280407035T,2280407035T-CIMSA,PINT ACR 90 ML AMAR PAS IND T,,0,PZ,0,PTP
2280407036,2280407036-CIMSA,PINT ACRIL F 90 ML AMAR ORO 5P,,0,PZ,0,PTP
2280407036M,2280407036M-CIMSA,PINT ACR 90 ML AMAR ORO IND,,0,PZ,7.8375,PTP
2280407036T,2280407036T-CIMSA,PINT ACR 90 ML AMAR ORO IND T,,0,PZ,34.85667,PTP
2280407037,2280407037-CIMSA,PINT ACR 90 ML AMAR 5 PA,,0,PZ,0,PTP
2280407037M,2280407037M-CIMSA,PINT ACR FRA DE 90 ML AMAR IND,,0,PZ,7.76,PTP
2280407037T,2280407037T-CIMSA,PINT ACR FRA DE 90 ML AMAR I T,,2,PZ,34.81,PTP
2280407051,2280407051-CIMSA,PINT ACR 90 ML ROS MEX 5 PA,,0,PZ,0,PTP
2280407051M,2280407051M-CIMSA,PINT ACR 90 ML ROS MEX IND,,0,PZ,8.59667,PTP
2280407051T,2280407051T-CIMSA,PINT ACR 90 ML ROS MEX IND T,,7,PZ,5.74,PTP
2280407054,2280407054-CIMSA,PINT ACR FRA DE 90 ML ROS 5 PK,,0,PZ,0,PTP
2280407054M,2280407054M-CIMSA,PINT ACR FRA DE 90 ML ROS IND,,0,PZ,7.542,PTP
2280407054T,2280407054T-CIMSA,PINT ACR FRA DE 90 ML ROS IN T,,0,PZ,33.6975,PTP
2280407055,2280407055-CIMSA,PINT ACR 90 ML MAMEY 5 PK,,0,PZ,0,PTP
2280407055M,2280407055M-CIMSA,PINT ACR 90 ML MAMEY IND,,0,PZ,0,PTP
2280407055T,2280407055T-CIMSA,PINT ACR 90 ML MAMEY IND T,,0,PZ,0,PTP
2280407056,2280407056-CIMSA,PINT ACR 90 ML  ROS PASTE 5,,0,PZ,0,PTP
2280407056M,2280407056M-CIMSA,PINT ACR 90 ML  ROS PAST IN,,0,PZ,0,PTP
2280407056T,2280407056T-CIMSA,PINT ACR 90 ML  ROS PAST IN T,,13,PZ,33.51462,PTP
2280407058,2280407058-CIMSA,PINT ACR 90 ML CHAB 5 PK,,0,PZ,0,PTP
2280407058M,2280407058M-CIMSA,PINT ACR FRA DE 90 ML CHAB IND,,0,PZ,0,PTP
2280407058T,2280407058T-CIMSA,PINT ACR FRA DE 90 ML CHAB I T,,0,PZ,0,PTP
2280407062,2280407062-CIMSA,PINT ACR 90 ML ROJ LADR 5 P,,0,PZ,0,PTP
2280407062M,2280407062M-CIMSA,PINT ACR 90 ML ROJ LADR IND,,0,PZ,9.44364,PTP
2280407062T,2280407062T-CIMSA,PINT ACR 90 ML ROJ LADR IND T,,0,PZ,0,PTP
2280407063,2280407063-CIMSA,PINT ACR 90 ML ROJ CAR 5 PA,,0,PZ,0,PTP
2280407063M,2280407063M-CIMSA,PINT ACR 90 ML ROJ CAR IND,,0,PZ,11.45571,PTP
2280407063T,2280407063T-CIMSA,PINT ACR 90 ML ROJ CAR IND T,,0,PZ,30.81167,PTP
2280407070,2280407070-CIMSA,PINT ACR 90 ML NAR 5 PAC,,0,PZ,0,PTP
2280407070M,2280407070M-CIMSA,PINT ACR FRA DE 90 ML NAR IND,,0,PZ,7.81875,PTP
2280407070T,2280407070T-CIMSA,PINT ACR FRA DE 90 ML NAR IN T,,16,PZ,34.28379,PTP
2280407071,2280407071-CIMSA,PINT ACRIL F 90 ML NAR OCAS 5P,,0,PZ,0,PTP
2280407071M,2280407071M-CIMSA,PINT ACR 90 ML NAR OCASO IND,,0,PZ,0,PTP
2280407071T,2280407071T-CIMSA,PINT ACR 90 ML NAR OCASO IND T,,0,PZ,0,PTP
2280407075,2280407075-CIMSA,PINT ACR 90 ML AZ CAR 5 PA,,0,PZ,38.6275,PTP
2280407075M,2280407075M-CIMSA,PINT ACR 90 ML AZ CAR IND,,0,PZ,0,PTP
2280407075T,2280407075T-CIMSA,PINT ACR 90 ML AZ CAR IND T,,0,PZ,33.51,PTP
2280407076,2280407076-CIMSA,PINT ACR 90 ML AZ MAR 5 PA,,0,PZ,0,PTP
2280407076M,2280407076M-CIMSA,PINT ACR 90 ML AZ MAR IND,,0,PZ,9.94,PTP
2280407076T,2280407076T-CIMSA,PINT ACR 90 ML AZ MAR IND T,,0,PZ,34.554,PTP
2280407077,2280407077-CIMSA,PINT ACRIL F 90 ML AZ ULTR 5 P,,0,PZ,0,PTP
2280407077M,2280407077M-CIMSA,PINT ACR 90 ML AZ ULTR IND,,0,PZ,8.65333,PTP
2280407077T,2280407077T-CIMSA,PINT ACR 90 ML AZ ULTR IND T,,2,PZ,5.74,PTP
2280407078,2280407078-CIMSA,PINT ACRIL F 90 ML AZUL ACER 5,,0,PZ,0,PTP
2280407078M,2280407078M-CIMSA,PINT ACR 90 ML AZ AC IND,,0,PZ,0,PTP
2280407078T,2280407078T-CIMSA,PINT ACR 90 ML AZ AC IND T,,6,PZ,5.74,PTP
2280407079,2280407079-CIMSA,PINT ACR 90 ML VER LIM 5 P,,0,PZ,0,PTP
2280407079M,2280407079M-CIMSA,PINT ACR 90 ML VER LIM IND,,0,PZ,9.18,PTP
2280407079T,2280407079T-CIMSA,PINT ACR 90 ML VER LIM IND T,,3,PZ,40.10444,PTP
2280407080,2280407080-CIMSA,PINT ACRIL F 90 ML UVA 5 PACK,,0,PZ,0,PTP
2280407080M,2280407080M-CIMSA,PINT ACR FRA DE 90 ML UVA IND,,0,PZ,8.69875,PTP
2280407080T,2280407080T-CIMSA,PINT ACR FRA DE 90 ML UVA IN T,,12,PZ,5.74,PTP
2280407086,2280407086-CIMSA,PINT ACR 90 ML AZ CIEL 5 P,,0,PZ,0,PTP
2280407086M,2280407086M-CIMSA,PINT ACR 90 ML AZ CIEL IND,,0,PZ,7.54143,PTP
2280407086T,2280407086T-CIMSA,PINT ACR 90 ML AZ CIEL IND T,,12,PZ,33.33136,PTP
2280407089,2280407089-CIMSA,PINT ACR 90 ML VER TURQ 5,,0,PZ,0,PTP
2280407089M,2280407089M-CIMSA,PINT ACR 90 ML VER TURQ IN,,0,PZ,7.70143,PTP
2280407089T,2280407089T-CIMSA,PINT ACR 90 ML VER TURQ IN T,,12,PZ,33.68154,PTP
2280407092,2280407092-CIMSA,PINT ACR 90 ML CARNE 5 PK,,0,PZ,0,PTP
2280407092M,2280407092M-CIMSA,PINT ACR 90 ML CARNE IND,,0,PZ,7.566,PTP
2280407092T,2280407092T-CIMSA,PINT ACR 90 ML CARNE IND T,,19,PZ,33.65474,PTP
2280407101,2280407101-CIMSA,PINT ACR 90 ML CAF OSC 5 PA,,0,PZ,0,PTP
2280407101M,2280407101M-CIMSA,PINT ACR 90 ML CAF OSC IND,,0,PZ,8.16333,PTP
2280407101T,2280407101T-CIMSA,PINT ACR 90 ML CAF OSC IND T,,6,PZ,39.07,PTP
2280407102,2280407102-CIMSA,PINT ACRIL F 90 ML CANELA 5 P,,0,PZ,0,PTP
2280407102M,2280407102M-CIMSA,PINT ACR 90 ML CANELA IND,,0,PZ,8.48667,PTP
2280407102T,2280407102T-CIMSA,PINT ACR 90 ML CANELA IND T,,0,PZ,35.66556,PTP
2280407103,2280407103-CIMSA,PINT ACR 90 ML OCRE 5 PK,,0,PZ,0,PTP
2280407103M,2280407103M-CIMSA,PINT ACR FRA DE 90 ML OCRE IND,,0,PZ,0,PTP
2280407103T,2280407103T-CIMSA,PINT ACR FRA DE 90 ML OCRE I T,,0,PZ,0,PTP
2280407104,2280407104-CIMSA,PINT ACRIL F 90 ML CAS CLA 5 P,,0,PZ,0,PTP
2280407104M,2280407104M-CIMSA,PINT ACR 90 ML CAST CLA IND,,0,PZ,7.67,PTP
2280407104T,2280407104T-CIMSA,PINT ACR 90 ML CAST CLA IND T,,5,PZ,34.86462,PTP
2280407105,2280407105-CIMSA,PINT ACRIL F 90 ML PIÑON 5 P,,0,PZ,0,PTP
2280407105M,2280407105M-CIMSA,PINT ACR 90 ML PIÑON IND,,0,PZ,0,PTP
2280407105T,2280407105T-CIMSA,PINT ACR 90 ML PIÑON IND T,,0,PZ,0,PTP
2280407106,2280407106-CIMSA,PINT ACRIL F 90 ML BEIGE 5 P,,0,PZ,0,PTP
2280407106M,2280407106M-CIMSA,PINT ACR 90 ML BEIGE IND,,0,PZ,0,PTP
2280407106T,2280407106T-CIMSA,PINT ACR 90 ML BEIGE IND T,,0,PZ,0,PTP
2280407107,2280407107-CIMSA,PINT ACR 90 ML PIEL 5 PK,,0,PZ,0,PTP
2280407107M,2280407107M-CIMSA,PINT ACR FRA DE 90 ML PIEL IND,,0,PZ,7.54,PTP
2280407107T,2280407107T-CIMSA,PINT ACR FRA DE 90 ML PIEL I T,,19,PZ,33.43583,PTP
2280407109,2280407109-CIMSA,PINT ACR 90 MLCAF TOST 5 PA,,0,PZ,0,PTP
2280407109M,2280407109M-CIMSA,PINT ACR 90 MLCAF TOST IND,,0,PZ,0,PTP
2280407109T,2280407109T-CIMSA,PINT ACR 90 MLCAF TOST IND T,,0,PZ,0,PTP
2280407120,2280407120-CIMSA,PINT ACR 90 ML VER BOS 5 P,,0,PZ,0,PTP
2280407120M,2280407120M-CIMSA,PINT ACR 90 ML VER BOS IND,,0,PZ,8.598,PTP
2280407120T,2280407120T-CIMSA,PINT ACR 90 ML VER BOS IND T,,3,PZ,35.71,PTP
2280407121,2280407121-CIMSA,PINT ACRIL F 90 ML VERDE OLI 5,,0,PZ,0,PTP
2280407121M,2280407121M-CIMSA,PINT ACR 90 ML VER OLIVO I,,0,PZ,8.52,PTP
2280407121T,2280407121T-CIMSA,PINT ACR 90 ML VER OLIVO I T,,16,PZ,35.24,PTP
2280407122,2280407122-CIMSA,PINT ACR 90 ML VER BAND 5,,0,PZ,0,PTP
2280407122M,2280407122M-CIMSA,PINT ACR 90 ML VER BAND IN,,0,PZ,0,PTP
2280407122T,2280407122T-CIMSA,PINT ACR 90 ML VER BAND IN T,,5,PZ,36.32333,PTP
2280407123,2280407123-CIMSA,PINT ACR 90 ML  PISTACHE 5 P,,0,PZ,0,PTP
2280407123M,2280407123M-CIMSA,PINT ACR 90 ML  PISTACHE IND,,0,PZ,0,PTP
2280407123T,2280407123T-CIMSA,PINT ACR 90 ML  PISTACHE IND T,,0,PZ,0,PTP
2280407161,2280407161-CIMSA,PINT ACR 90 ML  ROJ F 5 PAC,,0,PZ,0,PTP
2280407161M,2280407161M-CIMSA,PINT ACR 90 ML  ROJ F IND,,0,PZ,8.194,PTP
2280407161T,2280407161T-CIMSA,PINT ACR 90 ML  ROJ F IND T,,9,PZ,35.535,PTP
2280407162,2280407162-CIMSA,PINT ACRIL F 90 ML CEREZA 5 P,,0,PZ,0,PTP
2280407162M,2280407162M-CIMSA,PINT ACR 90 ML CEREZA IND,,0,PZ,8.69778,PTP
2280407162T,2280407162T-CIMSA,PINT ACR 90 ML CEREZA IND T,,9,PZ,5.74,PTP
2280407163,2280407163-CIMSA,PINT ACRIL F 90 ML  BUGAMB 5 P,,0,PZ,0,PTP
2280407163M,2280407163M-CIMSA,PINT ACR 90 ML  BUGAMB IND,,0,PZ,10.14,PTP
2280407163T,2280407163T-CIMSA,PINT ACR 90 ML  BUGAMB IND T,,4,PZ,5.74,PTP
2280407164,2280407164-CIMSA,PINT ACR 90 ML VIOL 5 PAC,,0,PZ,0,PTP
2280407164M,2280407164M-CIMSA,PINT ACR FRA DE 90 ML VIOL IND,,0,PZ,8.774,PTP
2280407164T,2280407164T-CIMSA,PINT ACR FRA DE 90 ML VIOL I T,,11,PZ,5.74,PTP
2280407165,2280407165-CIMSA,PINT ACR 90 ML LILA 5 PK,,0,PZ,0,PTP
2280407165M,2280407165M-CIMSA,PINT ACR FRA DE 90 ML LILA IND,,0,PZ,8.69875,PTP
2280407165T,2280407165T-CIMSA,PINT ACR FRA DE 90 ML LILA I T,,14,PZ,5.74,PTP
2280407169,2280407169-CIMSA,PINT ACRIL F 90 ML VINO 5 PACK,,0,PZ,0,PTP
2280407169M,2280407169M-CIMSA,PINT ACR FRA DE 90 ML VINO IND,,0,PZ,20.816,PTP
2280407169T,2280407169T-CIMSA,PINT ACR FRA DE 90 ML VINO I T,,4,PZ,36.58,PTP
2280407230,2280407230-CIMSA,PINT ACR 90 ML  AZ CL 5 PA,,0,PZ,0,PTP
2280407230M,2280407230M-CIMSA,PINT ACR 90 ML  AZ CL IND,,0,PZ,7.592,PTP
2280407230T,2280407230T-CIMSA,PINT ACR 90 ML  AZ CL IND T,,2,PZ,33.35333,PTP
2280408079,2280408079-CIMSA,PINT ACRIL F 90 ML ROS BRIL 5P,,0,PZ,0,PTP
2280408079M,2280408079M-CIMSA,PINT ACR 90 ML ROS BRIL IN,,0,PZ,7.863,PTP
2280408079T,2280408079T-CIMSA,PINT ACR 90 ML ROS BRIL IN T,,13,PZ,34.38364,PTP
2280408080,2280408080-CIMSA,PINT ACR  90 ML  ALUMINIO 5 PK,,0,PZ,0,PTP
2280408080M,2280408080M-CIMSA,PINT ACR  90 ML  ALUMINIO IND,,0,PZ,18.10667,PTP
2280408080T,2280408080T-CIMSA,PINT ACR  90 ML  ALUMINIO IN T,,25,PZ,34.38269,PTP
2280408081,2280408081-CIMSA,PINT ACRIL  90 ML  PLATA 5 PK,,0,PZ,0,PTP
2280408081M,2280408081M-CIMSA,PINT ACRIL  90 ML  PLATA IND,,0,PZ,18.095,PTP
2280408081T,2280408081T-CIMSA,PINT ACRIL  90 ML  PLATA IND T,,70,PZ,34.38282,PTP
2280408082,2280408082-CIMSA,PINT ACRIL  90 ML  ORO 5 PACK,,0,PZ,0,PTP
2280408082M,2280408082M-CIMSA,PINT ACRIL  90 ML  ORO IND,,0,PZ,18.628,PTP
2280408082T,2280408082T-CIMSA,PINT ACRIL  90 ML  ORO IND T,,66,PZ,34.38261,PTP
2280408083,2280408083-CIMSA,PINT ACR 90 ML ORO VIEJO 5 PK,,0,PZ,0,PTP
2280408083M,2280408083M-CIMSA,PINT ACR  90 ML  ORO VIEJO IND,,0,PZ,18.625,PTP
2280408083T,2280408083T-CIMSA,PINT ACR  90 ML  ORO VIEJO I T,,19,PZ,34.38389,PTP
2280408084,2280408084-CIMSA,PINT ACRIL  90 ML  ORO COBR 5P,,0,PZ,0,PTP
2280408084M,2280408084M-CIMSA,PINT ACR 90 ML ORO COBRIZO IND,,0,PZ,18.594,PTP
2280408084T,2280408084T-CIMSA,PINT ACR 90 ML ORO COBRIZO I T,,15,PZ,34.38278,PTP
2280408085,2280408085-CIMSA,PINT ACR  90 ML  ROJ MET 5 PK,,0,PZ,0,PTP
2280408085M,2280408085M-CIMSA,PINT ACR  90 ML  ROJ MET IND,,0,PZ,18.938,PTP
2280408085T,2280408085T-CIMSA,PINT ACR  90 ML  ROJ MET IND T,,10,PZ,34.38333,PTP
2280408086,2280408086-CIMSA,PINT ACR  90 ML  BLA PERL 5 PK,,0,PZ,0,PTP
2280408086M,2280408086M-CIMSA,PINT ACR 90 ML BLA PERLADO IND,,0,PZ,101.26143,PTP
